"","x"
"느껴질",-0.209773671698482
"조아요",-0.209763401861004
"맜있는",-0.209357115886167
"부자되세요",-0.209300345747163
"욕할정도는",-0.209226987876554
"마지막에",-0.209108486238446
"만드는것같은데",-0.208975833124101
"안되네요",-0.208614257551196
"파스타랑은",-0.208194784739927
"너무무서워요",-0.207646901042823
"대가족이",-0.207639106481198
"드셔보고",-0.207618921069245
"시킨거도",-0.207510624631557
"좋으면",-0.20735674271387
"사람많은집은",-0.207212162162244
"이해가",-0.207048326759471
"들려줘야겠네",-0.20667504186848
"대부분딱딱튀김만",-0.206664429862669
"석남동쪽에서는",-0.20657518498624
"처럼요",-0.206440388192896
"스파게티는",-0.206317062006623
"알바분이",-0.206283313027068
"망설인다면",-0.206097311016311
"맛있던지",-0.205895141227705
"비싸긴",-0.205880121200432
"다기가야겠어요",-0.205840039450107
"말이죠",-0.205394587565116
"여기만",-0.205364716714846
"너무맛있네요",-0.205251717488889
"열어보니",-0.205189774627194
"귀엽고",-0.205071259819375
"마요네즈범벅의",-0.204942835809144
"좋아해서욤",-0.20494134348344
"왜하는지",-0.204856786486998
"드리는게",-0.204764795598412
"좋아하는데도",-0.204444793838973
"나이드신",-0.204264077367806
"들어가는길이",-0.204201144129133
"시켜먹을께요",-0.203417649139233
"들어가보니",-0.202915360599003
"다하셨는데",-0.202674114870146
"이번구정때",-0.20265022169329
"시켰죠",-0.201934214423134
"작년여름에한창",-0.201895003013292
"막상전화하면",-0.201849674126433
"느낌이에요",-0.201581272535836
"인테리어도",-0.2014681387204
"고유의",-0.201384646580261
"부어주셔야할듯",-0.201315808869347
"비싼밥먹고",-0.200979563479987
"남자로서",-0.200829870807469
"분을향해가는",-0.200824329261048
"않은게",-0.200493534498508
"기쁨니다",-0.200050120952158
"말라비틀어져서",-0.199903331551355
"또박또박",-0.198949132945838
"많이남",-0.198596967759076
"받아놓고",-0.198557009355606
"싱싱하지",-0.198276443204875
"먹는데",-0.197954862495866
"비추천합니다",-0.197852089393338
"튀김옷이",-0.197727953932281
"좋아하지만",-0.197378948054695
"공휴일날",-0.197178830155254
"늦게나왓는데",-0.197027410242457
"많았습니다",-0.196972577178538
"별로였습니다",-0.196851265928136
"화를내고",-0.196682874248471
"된장찌개",-0.196326739890761
"다녀온곳입니다",-0.195946564539332
"만드네",-0.195905627695265
"되었네요",-0.195890944053916
"사람입니다",-0.195416451879377
"담배나피고",-0.195407091042642
"수작업으로",-0.195396005251264
"되소서",-0.195392391000066
"뉴스에다가도",-0.195199629075284
"돈까스를",-0.194798645367179
"먹어봐도",-0.194753328265898
"최악인식당",-0.194618105339256
"나쁘네",-0.194401531001973
"일반인은몰라도",-0.194381129906648
"도미노피클아닌게",-0.194330482134858
"내용으로",-0.194089949259392
"날이더워",-0.193994395669131
"고전식이라",-0.193949622640045
"통화하지는",-0.193811720603809
"단호박도",-0.193734210682828
"먹어야죠",-0.19368191212006
"좋아했는데",-0.193493387249582
"도와줘야함",-0.193174378273962
"그런소리",-0.19311269613404
"해먹던",-0.193112312310371
"앉으려고했는데",-0.192945075684754
"있으리라고는",-0.192735246740987
"뛰어다녀도",-0.19254103190805
"된건지",-0.192293773061076
"복날이라고",-0.192278826420973
"만족했는데",-0.191554151361822
"안돼있어서",-0.191539935602682
"하실듯",-0.191377035689498
"시켜봤는데",-0.191331482490651
"다양해서",-0.191283631151082
"놀이방은",-0.190789370834329
"내장빼면",-0.19075687423898
"끊기면",-0.19075079173381
"별두개",-0.190626689337064
"몰랐습니다",-0.190315983892982
"뛰어다니질",-0.190309903456292
"친절하신지",-0.19026908420225
"곧망할집으로",-0.190256892698935
"댓글중",-0.18994940510914
"시키기로",-0.189793432718131
"한참뒤에받고",-0.189727349838859
"너무맛있어요낙지볶음에",-0.189124875389799
"했을때도",-0.189033310636713
"이경규사장님의",-0.18892643586775
"드럽게적으면서",-0.188628579592526
"만두가격이",-0.188477621376864
"만족스럽습니다",-0.188200049484452
"다신안갑니다",-0.188052241489912
"만원이라더군요",-0.188018963402575
"똑바로",-0.187962384375366
"나물이",-0.187926439879822
"몸보신은",-0.187716728368309
"아몬드도",-0.187635913935731
"딱이다",-0.187450264508069
"와서는",-0.186920060056845
"드릴께요",-0.186808775057913
"마른고추",-0.186590819473728
"음식값에는",-0.186320087274723
"만든것도",-0.186211722027765
"바빠서",-0.186211706894155
"초반에",-0.185980261156936
"대나무",-0.18575787156599
"가면서",-0.185371845081773
"두번다시갈집은",-0.18513277922827
"말라비틀어짐",-0.184941469334168
"오르는",-0.184755353017447
"커피마시러갔더니",-0.184669566924782
"나중에가서",-0.184204462625226
"말씀드리기도",-0.183912352078979
"다른맛으로",-0.183879121805378
"부부사장님",-0.183637879760387
"아이들이",-0.183511000531546
"다홍치마라고",-0.183407181821973
"친절하기까지",-0.18311478775292
"넉넉히잘먹었구요",-0.183071330506494
"또주문",-0.182730277292967
"대단함양념게장은",-0.182534555267796
"독립되어",-0.182043724931309
"포장마차때부터",-0.182013288162536
"맛있는데다가",-0.181954663329772
"막걸리때문에",-0.181807105975767
"안챙겨왔다고",-0.181676124465705
"분이아니라",-0.181517370908222
"수입산쌀로",-0.181336486836168
"짜증나는",-0.181039568720175
"엄청마니",-0.180944408987699
"또뭐랭",-0.18093397311579
"담뱃재에",-0.180843759778797
"몇일전",-0.18057175492788
"언급하신분있는데",-0.180562235707837
"고물가시대라지만",-0.180302652008947
"자기네는",-0.180166889410636
"고객님이",-0.180055497258435
"순대집입니다",-0.179879371166651
"싱싱한걸로",-0.17945953731915
"될려고",-0.179195015783806
"요리가",-0.179052625981417
"시켜먹어야겠다",-0.178841502972265
"뭐라고도",-0.178699678723876
"갖추고있는것같다",-0.178618310512094
"자주가게",-0.178505213682119
"부른것보다",-0.178431724514202
"분짜장",-0.178162688369071
"오질라게",-0.178134495334981
"완전실망",-0.178116481144625
"되겠습니까",-0.177726028872851
"키크고",-0.177726021483654
"편안한느낌입니다",-0.177673020913121
"곳인거",-0.177618879890226
"다른파리랑",-0.177470043490121
"좋았지",-0.177447157929272
"음식맛만",-0.177346039392642
"기분좋개",-0.177343584278445
"접대를",-0.177305237145969
"사장은",-0.177245721052067
"바에는",-0.177228659929862
"마스크도",-0.177215515161595
"아마도",-0.177094203952751
"검색해본결과",-0.177050942036163
"메리트구요",-0.17699600371857
"세세히",-0.176873181279734
"상해서",-0.176843998579043
"식당에서",-0.176740518286413
"나눠넣어요",-0.176516072852456
"되나부죠",-0.176480051252754
"마늘맛도아니요",-0.176448927290653
"두꺼워서",-0.176098339863071
"첨입니다제가",-0.176005619578455
"좋아서",-0.175863929110916
"잘터지고",-0.175863386011074
"양도많이왔고",-0.17584560529405
"마쳤습니다",-0.175616929843147
"왕만두",-0.175423652423377
"양심에어긋나게",-0.174689426378047
"류마티스로",-0.174495705931638
"다녀온",-0.174138949352421
"다찌에",-0.173431550929858
"재료가",-0.173398490886344
"다녀와서",-0.173263644184818
"범벅되서",-0.172868377467251
"기겁을",-0.172655326537616
"아련한",-0.172468499538356
"친절하신데",-0.172460342044689
"후라이드치킨",-0.172364235123406
"연수동이나",-0.172353745224551
"생각해보니",-0.172330593713741
"곳이다그리고",-0.172255242743152
"대만족입니다",-0.17189703954969
"리뷰에맛있다고쓴분들전부알바신가",-0.171884163890714
"취향이지만",-0.171446206795985
"다른치킨",-0.171399174246768
"김천에",-0.171331656049316
"안그래도",-0.171155482670904
"폭죽붙일",-0.170956256137062
"말겠다",-0.170670000853436
"아이고",-0.170610810156673
"말씀드리는",-0.170139057756363
"딱딱해서",-0.169967796968047
"누구한테",-0.169516504546668
"맛나구요",-0.169303187081962
"기념으로",-0.169302457603913
"맛없게",-0.169054683008797
"들를께요",-0.168548815529748
"도안돼겠구만",-0.168272530326201
"드릴테니",-0.167798433874535
"기분좋게부모님이랑시켜먹을라고전화햇다가",-0.167732960710384
"쓰지도",-0.167481176778983
"두번째인데",-0.167357324962199
"친절한데",-0.167251745431115
"되어있고",-0.16695411293805
"많이줘요참",-0.16695311673406
"양상추도",-0.166688859901055
"많은걸보면",-0.166549031108252
"안해주면서",-0.16639682959606
"저렴하고도",-0.166379429375549
"신문안본다고",-0.16590467935748
"하나만",-0.165768855148809
"수입산",-0.165728976909789
"분남았다고",-0.165572993497174
"부모산가든에",-0.165482499347184
"왜맛집인거죠",-0.16530711164688
"방금도",-0.165170890973704
"별개도",-0.165116164162372
"망쳐놓은",-0.1648355333602
"오픈한지",-0.164664816966843
"분후에",-0.164324869504788
"뚱뚱하고",-0.164260655820949
"주차장이",-0.1640179289785
"확신합니다",-0.163890806174167
"오시는분들",-0.163815433404022
"간장양념인데",-0.163512617963762
"나을듯",-0.162875475705194
"저녁에",-0.162833912600377
"드시는게",-0.162784451835392
"오픈했네요",-0.162423674322315
"벌어져",-0.162141650351478
"사이가",-0.1615975406913
"내용도부실하고",-0.161412650788528
"음식들이",-0.161327354209948
"해산물볶음밥을",-0.161008399997156
"바빠서인지",-0.160911086626783
"애착이",-0.160896429183038
"맛나고싸서",-0.160862074427656
"양상추가",-0.160759294226595
"예약을",-0.160553467451478
"국세청에",-0.160313367462064
"들러봤는데무쇠에",-0.160146534996498
"눈치주는",-0.160106651810527
"사람넘많은데",-0.160030500344091
"양배추",-0.159920025954085
"양념도",-0.159610016173463
"욕하고",-0.159416558517116
"괸찮았어요",-0.159127699652452
"안녕하세요",-0.15817944273044
"돼지잡냄내가났지만",-0.158102852251942
"나오나요",-0.157841822086659
"드시는",-0.157732030452631
"여자애",-0.157624778523284
"있었음",-0.157469054961746
"사먹는게종류가훨많을듯",-0.157396755342859
"전화했을때",-0.157113926332399
"알려야할",-0.156961866114689
"나는그럼",-0.156920673642922
"순대국",-0.156629788812521
"만들어준",-0.156587493175167
"많이산",-0.156473780933637
"푸근했고",-0.156393628742531
"더넣든",-0.156388988846108
"거지죠따생각하고",-0.155923293358898
"자부해드리고",-0.155830930122281
"장기점은",-0.155523229573148
"있는것도",-0.155215772753012
"드려야겠네요",-0.155185354367176
"잘먹더군요백숙도",-0.154942042662968
"맛집찾아간곳인더",-0.154649214858194
"위메프",-0.154575498705716
"기름이",-0.154406889492067
"좋았구요",-0.154269955938452
"막무가네로전화끊어버리고",-0.154157960517305
"넘쳤습니다",-0.154157436878123
"있으신",-0.153967118796284
"왈가왈부",-0.15394809123164
"너무작았음",-0.153825251927219
"안갔다줌",-0.153801143113806
"대화를",-0.153711889896175
"쓸데없이",-0.15355482353234
"하는거지",-0.153408956608018
"빠른시일내",-0.153407494836981
"닫게되었고",-0.153310362047049
"최악이내요",-0.153298600734422
"짬뽕한번",-0.153105635618444
"싫은건가요",-0.152964808847518
"음식물쓰레기라는",-0.15279839440506
"완전별로",-0.152785558543352
"좋다지만",-0.15264908191048
"네네치킨은",-0.152463584504897
"전화를걸었냐고",-0.152280958943885
"벌금은안내셨나모르겠네",-0.152127427504729
"더러움",-0.152093643053089
"내려오셔서",-0.151956937108644
"집이라",-0.151833026072243
"묻어있는데",-0.151686748105326
"문연곳",-0.151584299723463
"카드결제하는대",-0.151556050991113
"맛있습니다질리지",-0.151321348910458
"우렁된장찌개가",-0.151173070828121
"빵빵하게",-0.151157671212618
"많이가게",-0.151066621063929
"안나와서",-0.151065542085601
"마음에",-0.150977094519731
"번창하시기를",-0.150910315728896
"다짜고짜",-0.150622050507093
"넘아낀다",-0.15040547025618
"수염난직원인지",-0.15022482668131
"너거주차장이냐",-0.150056669025517
"놀러왔다가",-0.149928893792615
"들어가니",-0.149755930596701
"돈까준다고",-0.14935684855404
"놀러온건데",-0.149092941703008
"나가라는식으로",-0.149085600438072
"부분부터",-0.148771795908944
"변함없기를",-0.148704994210957
"만든다며",-0.148588758848716
"말씀처럼",-0.14835719686184
"따지니",-0.148292596296555
"대박친절",-0.147660178107493
"시킨거맞다고",-0.147615075577949
"계산할때보니",-0.147461486881993
"추천하고싶은",-0.147407355304301
"말씀에",-0.147391757349929
"원이라고는",-0.147346127938449
"밥을먹고있는데",-0.147201463977158
"노화방지",-0.147054244853887
"불결해서",-0.14698121773752
"상대하는",-0.146307120400404
"만두개",-0.146269359872423
"폴로라이드사진도",-0.14623148160804
"말씀드리고",-0.146007193943456
"흉내를",-0.145973821525004
"밖에서보기에",-0.145914098255395
"랍스타가",-0.14585060572836
"맛있겠던데",-0.145642498527373
"괜찮았을텐데",-0.145342920635812
"담배를",-0.145193244520301
"지긋하셔서",-0.145071979297683
"다니셔서",-0.144961648337101
"남아주길",-0.144860443942296
"김밥딥보다",-0.144773236258555
"감탄이",-0.14473520675034
"자체를",-0.144636189460093
"노력하겠습니다",-0.144527778223297
"맛있는까닭",-0.144410296719434
"사람이들어오나마나",-0.144341372779816
"대형으로",-0.14406226700952
"구워주실수",-0.143952410483859
"재탕을",-0.143866905693608
"특별한날",-0.143866311478576
"뭐그리급해",-0.143735509734264
"맛있는거에",-0.143553719215245
"시킨다고그런건지",-0.142923274958963
"요청하겠습니다",-0.142692106661294
"동네장사에",-0.142644453645981
"사골국물로",-0.142513644436479
"안들었지만",-0.142047136511168
"잔뜩이고",-0.142021870032143
"담아줌",-0.141708004519997
"나가세요라고",-0.141610686970655
"갈비만두",-0.141578902705511
"음식들은",-0.141530389236561
"똥씹은",-0.141229088729869
"생양파",-0.141073544955732
"아구탕도",-0.140903558707503
"국물이시원하네여",-0.140874653754519
"뻘냄새가",-0.140856927928984
"놀러간김에",-0.140734174646708
"써비쓰도",-0.140696392645931
"안올리는데",-0.140592646813461
"블로그는",-0.140536764194999
"닭도리탕",-0.140485245732451
"될텐데",-0.140403472997704
"너무심했네요",-0.140024256005177
"기름기",-0.140024217512059
"고구마피자",-0.139872538434477
"닝기리",-0.139852915422952
"드시고서",-0.139841110027029
"가정집을",-0.139748382466707
"칭얼댔더니",-0.139569044177401
"끊이는",-0.139518701404743
"너무하네",-0.139425051251097
"업자인가요",-0.139024093163969
"많이나니",-0.139006798991963
"너무춥고",-0.13899857133331
"논다고",-0.138536550476456
"넉넉하시고",-0.138472936007485
"다른곱창집다",-0.138300226897051
"부산의",-0.138279648647697
"친절하시더라구요",-0.138276803029463
"담백한",-0.138201690080736
"시켜먹으면",-0.138109341131962
"맛났어요",-0.13809170659567
"막시무스",-0.138038730299953
"칼국수를",-0.138014459776019
"당당히",-0.137827763968693
"있을텐데",-0.13781303681613
"내는데",-0.137708056164857
"시켰다",-0.137691181709789
"리뷰를",-0.137671186968663
"정신차립니다",-0.137652141228299
"정도는",-0.137651441246689
"비난을",-0.137572814640577
"다른사람들은불친절해요",-0.137338273653347
"사먹으세요",-0.137299003999256
"리뷰와",-0.137271777661257
"넘어가더군요",-0.137111928274277
"분위기를",-0.137052019871059
"어제꺼인지",-0.136679550441151
"부실합니다",-0.13662966063968
"한번가봤는데",-0.136612621074965
"수준도",-0.136456725383958
"냉면에",-0.136398471106194
"안쓰는듯",-0.136391889767717
"왕이네",-0.136165264077486
"절로나는",-0.136135718048781
"분거린데",-0.136025827623632
"싶다해",-0.135911789369307
"양도적은데다가",-0.135778786443025
"돈까스맛을",-0.135668653386562
"치킨중에선",-0.135645343172732
"무소식",-0.135492510659716
"완전주눅들게해버리네요",-0.135464110523026
"대접못받고",-0.13522357530279
"번호까지",-0.134874977657764
"입장이지만은",-0.134805533970803
"아침이라서밥도",-0.134344005675734
"양파절임",-0.134223778204583
"그럴겁니다",-0.134172535674891
"빵맛은",-0.134145350431793
"나오게하지말던가",-0.134132297531619
"뒤돌면서",-0.134115880859682
"뼈무게",-0.134027203122217
"만원짜린데",-0.133891317917645
"데워주지도않아서",-0.133681973353228
"두분만",-0.133443132909415
"글들을",-0.133368233548332
"서비스로주는피자는",-0.133226252585772
"참았지만",-0.132874940569934
"어이가없다",-0.132799010321402
"들어갔더니",-0.132621751101123
"엄청마셨슴다",-0.13255575315082
"나이있으신",-0.132391430882462
"블고그만믿고",-0.132119812078455
"봤지만",-0.132112456062034
"게시판",-0.132072223433351
"하지를",-0.132002753199336
"해물탕이랑",-0.131856784168154
"크기만큼",-0.131849684170457
"왜그러냐물으니",-0.131799893821715
"음식물쓰레기통에",-0.131688061154795
"손님대우가아니라",-0.131571912642314
"뿌려주고",-0.131424427883612
"기다리고나니",-0.131174612240559
"뚝딱했던",-0.131112749842431
"아이들",-0.130999455186972
"부모님이",-0.130926458594201
"한가한",-0.130912343143684
"똑같고",-0.130858309572755
"아깝습니다",-0.130530166416967
"니글니글거림알바생",-0.130501853615628
"이런집",-0.130161636019947
"녹음이나",-0.13012145834902
"방문할게요",-0.130089401848898
"냉정한",-0.130060405496321
"쓰다가",-0.130041183210026
"맛인지",-0.130023242445967
"다먹어봤지만",-0.129903480699207
"들어오든",-0.129817134013495
"다른집족발먹으면",-0.129639457509161
"못내는",-0.129440301744662
"뒷짐지고",-0.129274190935067
"저희가족은",-0.129235362232833
"어이없어",-0.129176551459943
"더럽히려면",-0.129170848311427
"되어있었는데",-0.128942216328197
"느끼시면",-0.12885005898957
"다먹고도",-0.12877887926273
"돼지털",-0.128762455913102
"요리들이",-0.128671448229925
"망쳤다",-0.128640687167882
"다니다가",-0.128561806937293
"양도푸짐하고",-0.128556824393764
"또먹고싶닥",-0.128526725892443
"효자점",-0.128479430709575
"엄청작고",-0.128453766932333
"맛도아주돼지냄새제대로나고",-0.128452033526081
"완전형편없내요",-0.128379323869797
"냉동튀김을",-0.128136780453904
"욕나오는거",-0.128086568098103
"돼지갈비도",-0.128047590194764
"닫아서",-0.128003776030019
"해감을",-0.12778482691494
"친절하시네",-0.127670707125514
"해서야",-0.127663339404734
"식당안은",-0.127463406366336
"한두개를",-0.127365921558741
"먹었고요",-0.127365031694674
"먹어야되나",-0.127232887555386
"빨간머리",-0.127115323503248
"도우미가",-0.127055203368719
"드는곳인데",-0.126720820259604
"자취방에서",-0.1266082766255
"닭뼈도",-0.126478084513525
"음식먹으면",-0.126470283529517
"사장님종업원",-0.12643360768269
"원인데",-0.126040730889304
"무럭무럭",-0.125972406794242
"기다리라는겁니까",-0.125958250482689
"베여있으면",-0.12586670090652
"해평에",-0.125865974790191
"딴곳보다",-0.125778298670384
"아주머니들의",-0.125604466376954
"기대했던것보단별로였어요",-0.125556120882531
"끝까지",-0.125472965214834
"여기만큼",-0.125454152263621
"나서그랬지만",-0.125426234664366
"왕짜증입니다어른명에",-0.125402510796108
"전화했더만",-0.12533379036751
"만들어놓던지",-0.125259370083794
"오래된걸",-0.125155757738985
"맛있게나서",-0.12513280152258
"오시게",-0.124871075226099
"만족스러웠습니닷",-0.12477153367623
"만족할맛집",-0.124521712991605
"양도작았음",-0.12450062630369
"씹혔습니다",-0.12423993230509
"드리겠습니다",-0.124040274091549
"없으니",-0.123151822639232
"메리딸기",-0.123145861132387
"빈정상하는",-0.122805669268552
"섞어보니",-0.122714479609092
"기분나쁘면",-0.122536690667513
"어떤부위는",-0.12252515244859
"앞으로는",-0.122412831293908
"생각했습니다",-0.122386189614386
"빵안에",-0.122147771318825
"앞뒤없이",-0.122076171703222
"막말하느는사람이왕싸가지네",-0.121938319390736
"올라가니",-0.121869431432295
"그따위로",-0.12182607852321
"기존댓글",-0.121737962263483
"부대찌개와",-0.121715551152841
"맛또한훌륭",-0.121709333759862
"불친절하니",-0.121690287416669
"맛나던데요",-0.121512967841235
"관리하나",-0.121447956998103
"음식맛잇냐고",-0.121415753173812
"좋아할듯",-0.121212685095203
"아실꺼에요",-0.121148483728512
"다한겁니다",-0.121106644009813
"평점만",-0.121090160942717
"나온다고하더니",-0.120797012154133
"또가보고",-0.120550533474417
"여름엔",-0.120501121689666
"오늘오랜만에",-0.120238093902931
"휘핑크림만",-0.119890207874546
"부는데",-0.119850798352026
"두번은귀신이갖다줬는갑지",-0.119792249663004
"무채만",-0.119701197755959
"최악이었음",-0.119692997694966
"안타까울",-0.119588197716582
"어울림",-0.119586912917257
"사나이",-0.119503356764743
"몸통도",-0.119378103906819
"마늘반",-0.119353424153179
"어디에",-0.119326714643674
"미인소스도",-0.119285567547361
"오신다고",-0.118674885218082
"들리겠습니다",-0.118611503708642
"안되죠",-0.118570435989503
"장사해서",-0.118511225694706
"바쁜시간도아님",-0.11840279061373
"어이상실",-0.118339525921752
"돈내기",-0.118255385714735
"만들길",-0.118005020244859
"역지사지로",-0.117804467080941
"마음가짐조차",-0.117574195776734
"올라가면",-0.117557236896307
"나가는데",-0.117300975376073
"완전바삭",-0.117300764627056
"색깔부터가",-0.117236693734703
"대청마루를",-0.116989741986553
"가자하고",-0.116988343835201
"맛낫음식",-0.116781737064094
"좋아해서",-0.116586062706776
"부분은",-0.11658349630853
"랏츠버거",-0.116468560108882
"않는것도",-0.116454916164713
"기다려야하지만",-0.116364406306716
"괜찮아서",-0.11635211296894
"대안이냐고",-0.11623765635525
"아시겠지만",-0.116092304814041
"말하던데",-0.116023226876073
"담백하니맛나요",-0.11590165611609
"대박이었어요",-0.115874148794236
"우롱하는군요",-0.115802122309774
"두분이서",-0.115744136592919
"안된다는거",-0.115689124427689
"신기할",-0.115615144147744
"친절하고배달빠름",-0.115481958974745
"독박으로",-0.115353975594055
"무뚝뚝하게",-0.11523592309093
"저의가족은",-0.115182793754294
"물수건",-0.115179029347107
"좋았음다른곳은",-0.115104392338004
"왔다가",-0.115070849560675
"넉넉하게",-0.114824997905925
"뜨거운",-0.114817625491946
"감탄하면서",-0.114598510291949
"양념반",-0.114433749082543
"없구요닭도",-0.114391819623978
"분이세요",-0.11425007080135
"도용한",-0.114239059474937
"창원에",-0.114201529650297
"겨울이라",-0.11418909808169
"안받고",-0.11418661093552
"노력하다",-0.114105455767312
"어르신이",-0.113924714974614
"메뉴에는",-0.113923815087235
"남편떡볶이맛이",-0.11382429651689
"조정하시는것이",-0.113644635799413
"깨끗해서",-0.113521480853577
"먹는느낌",-0.113501765689526
"들럿는데",-0.11347179749113
"쩔어서",-0.113451655799866
"정도다꼭",-0.113270536016922
"안먹으요",-0.113035736338407
"다녀왔더니",-0.112850450499041
"양많은",-0.112666518433255
"담백함에",-0.112372588823672
"농장에서",-0.112110522515314
"못먹었었는데",-0.1120880049371
"리모델링",-0.11205673280135
"마늘냄새가",-0.11202368490926
"하더니바로",-0.111928673022989
"정문에서",-0.111604859905274
"완전실패",-0.111526417467943
"부셔버리고싶다",-0.1114633301313
"요즘도",-0.111307231292058
"초등학교에",-0.111196526549341
"사장님이나",-0.111132149545067
"앉으라고",-0.110860428417784
"양념매콤하고",-0.110708419246152
"씹히지도",-0.110624126678388
"아드님이신거같은데",-0.110535415523359
"도중에",-0.110438251637599
"정말많이",-0.110368060247449
"어쨌건",-0.110337093215797
"넘넘좋아요",-0.110205777735122
"일일이",-0.110160209660751
"넣어준다며",-0.109840968510343
"카드결제시",-0.109740205382327
"불량으로",-0.109697265766789
"번거롭게",-0.109606201041537
"뜨끈한",-0.109497320023541
"드시지",-0.109406275826022
"싫은티",-0.10889969959163
"삼겹이",-0.108809900349549
"야채랑",-0.108758075213529
"홈플러스",-0.10864944587348
"가져다가",-0.108457170595244
"언성높여",-0.108309819946673
"불려서",-0.10810806200303
"한잔하러",-0.108099161644268
"친절하시구",-0.108080310696827
"말투가",-0.108048614156863
"좋아보이지않음",-0.108008963567958
"단점을",-0.108000298506433
"있으나",-0.107982691686648
"좋더군요",-0.10790981261068
"먹었던게그리고",-0.107879053095001
"반이나",-0.107860635549143
"무료구요넷째는",-0.10778437477786
"도박장은아니겟죠",-0.107731611354447
"시켜놓고",-0.107591761308608
"다녀오지",-0.107530667291551
"사용해야합니다",-0.107519582431849
"장사안하시고",-0.107464205267419
"어이가없네진짜",-0.107252290264691
"위태로워보임",-0.107127042380335
"마이너스별은",-0.107066712380071
"들어가셨는지",-0.106859986313393
"수욜결재하고왔는데",-0.106583492930518
"남자친구",-0.106577742491001
"안되어있어요",-0.106555215843988
"따듯하고촉촉하고",-0.106414654576054
"양양에",-0.106394828619125
"모르고",-0.106371750479927
"드네요까르보나라가",-0.106359334020143
"담당자",-0.106301207874163
"막국수는",-0.10622701619823
"망치고",-0.105840987878869
"싱싱하기만",-0.105611963073736
"지나가면서",-0.105494629467236
"담에도",-0.10548824342494
"대해도",-0.104899825705474
"커피진짜",-0.104789760266548
"여기까지와서",-0.104760496728274
"시간은",-0.10455366765807
"올라가서",-0.103863011006181
"왜맛집인지",-0.103816365089519
"남겼습니다",-0.103753993824296
"다남겼음",-0.103698897757647
"여긴ㆍ최악의",-0.103619214973262
"아쉬운점은",-0.103506871542047
"시키시길",-0.103479959315721
"왜저러냐고",-0.103453018737651
"오픈날",-0.103438271608892
"있다는",-0.103342966244505
"음식시켜도",-0.103167949472689
"떼먹고",-0.103165842712622
"엄청좋아해서",-0.102980667991863
"잊을수없는",-0.102908417140217
"사이에서도",-0.102824848107035
"늦다는점",-0.10277960320314
"필요할듯",-0.102713110103709
"마시길",-0.102694595101122
"고려병원에서",-0.102584517084838
"방문한거같은데",-0.102475765255561
"여기선",-0.102339847775783
"단골이네요",-0.102157483026205
"유자파운드",-0.102026312566393
"대파맛만",-0.101580666919436
"사람도",-0.101570986759143
"두명이니까",-0.101523491327787
"로스팅정도나",-0.101479633352125
"카페도우",-0.101459846127856
"끝내줍니다",-0.101414328004464
"선물한다",-0.101407828896954
"더했으면",-0.101372944098276
"거무스르한",-0.101248551697279
"답네요",-0.101179176108533
"음식이",-0.101083894550725
"한정식코스",-0.101030610117179
"다혈질",-0.100963381694922
"가보자해서",-0.10083554337158
"어서오세요",-0.100763451932529
"여자라고",-0.100508563721394
"짬뽕이구요",-0.100475564890058
"가지않기로",-0.100362041147804
"설명해주셔서",-0.100261080959336
"안할거지만",-0.100241566823787
"부서지다못해",-0.100224459624859
"굳어서",-0.100194223102191
"레저보트동우회",-0.100074396688328
"구수한",-0.0999217110016332
"여분을",-0.0998880573423951
"월남쌀국수",-0.0998134663571118
"이상함",-0.0996358840427332
"낼수잇지만서울에서",-0.0993445848582525
"맛이변해서말하는건데",-0.0990563196580818
"비쥬얼",-0.0989962623034344
"저같은",-0.098969603813346
"차갑고",-0.0987496126987082
"어디들어갈까하다가",-0.0987232690379373
"너무친절하구요",-0.0987105586020095
"상태였어요",-0.0985367627101953
"으곳으로",-0.0984712800970218
"번화가다보니",-0.0984252209845488
"여자알바분",-0.0984080820982378
"욕심이지만",-0.0983667068022044
"대답도",-0.0980543760385498
"런치타임",-0.0980260249998985
"지대로네",-0.0979757196990708
"적습니다",-0.0979733204131491
"뒷담이나",-0.0978975234854954
"왠간하면",-0.0978842621830594
"재미나기도했네요",-0.0978530331975413
"또갈께요",-0.0978328667182924
"변신중이라고",-0.0978220323218388
"봐야되나요",-0.0976693269026071
"밥먹음",-0.0976303366049913
"다좋은데",-0.0975825406445655
"엄청시원해요",-0.0973103696957157
"친절하내요",-0.0972311279800064
"킹크랩",-0.0971060357362046
"뽑던가",-0.0970768264159053
"양자강을",-0.096994946554088
"또와pc방은",-0.0969032041045536
"엉망이네요",-0.0968944569649291
"비아냥거려서",-0.096535944428991
"비추요",-0.096419639177963
"던지고는",-0.0964178833471109
"안한다",-0.0962259252815611
"룽타우",-0.095982580461342
"완전히",-0.095744216140734
"양이라",-0.0956450439144689
"월남쌈이",-0.0956172337611293
"들어갔고",-0.095345736078276
"소문만큼",-0.0951849372303018
"옆테이블은",-0.0951468441052598
"식당인데",-0.095051293367036
"무엇이",-0.0950392392004581
"바뀌었다고고지해주면",-0.0950361722468217
"막가파",-0.0948646769829157
"쉬세요",-0.0948284003791447
"나빴습니다",-0.0945590967213818
"이따전화와서또가보니",-0.0944965615279445
"나는구만",-0.0940860453009126
"꼭들려용",-0.094037040705761
"왜안가냐고",-0.0939102793792187
"한손으로",-0.0937981124364891
"오리지널",-0.0936527787451993
"극혐함",-0.0933779153795682
